Date,T2M,PS,QV2M,WS2M,GWETTOP,moon_X,moon_Y,moon_Z,moon_VX,moon_VY,moon_VZ,sun_X,sun_Y,sun_Z,sun_VX,sun_VY,sun_VZ,jupiter_X,jupiter_Y,jupiter_Z,jupiter_VX,jupiter_VY,jupiter_VZ,venus_X,venus_Y,venus_Z,venus_VX,venus_VY,venus_VZ
2021-09-10,22.98,91.61,15.62,3.27,0.69,-331214.4131027434,-162088.0379038154,20225.35443465995,0.4761572530155285,-0.9499530887553622,-0.0738241904123226,-146922088.970452,33324530.05854139,-805.7811324521899,-6.099829648489766,-28.95066859646372,0.0005146509999054,495246962.9313726,-355629047.3720754,-12752735.56839846,0.5199759799865893,-17.14857971600831,-0.1966418086844524,-136884121.8773407,-74988454.17452541,-2066557.093500305,28.53705060035685,-25.84500989108581,-1.955589940505394
2021-09-11,22.93,91.51,15.77,3.65,0.69,-280671.4157735124,-238457.2564537937,13304.58694022988,0.6882560740586681,-0.8088435579163967,-0.0855850617450553,-147427684.8035556,30818553.28611114,-767.7485473565757,-5.603498494657379,-29.05655665955098,0.0003753075470243,495312518.7472932,-357114838.3852103,-12769716.75396736,0.9979583425698486,-17.2444148340002,-0.1964703234609653,-134401335.1083828,-77184481.30502887,-2234710.389308117,28.9307160933574,-24.98796793174592,-1.936589384893281
2021-09-12,23.13,91.4,15.74,4.34,0.68,-213443.143616602,-300445.1132184879,5583.974730914706,0.8602089625304848,-0.6188661888717187,-0.0922306957346678,-147890329.6647978,28303814.47895876,-739.1451042592525,-5.1056436186292,-29.15350846615528,0.0002977009966773,495419620.6981919,-358608562.0166803,-12786678.75503317,1.480911030126972,-17.32970001460282,-0.196117077910773,-131885614.0573746,-79306216.67982386,-2401155.242272262,29.29938628007836,-24.12542911042366,-1.916044000954086
2021-09-13,23.1,91.33,16.01,4.63,0.68,-133511.5076711902,-344349.3741152444,-2472.565156442026,0.9807673657810736,-0.3925821945790372,-0.0933244705049997,-148309904.097173,25781081.2111062,-714.3699398674071,-4.606539719924238,-29.24163535775965,0.0002871357534885,495568295.81908,-360109223.7416735,-12803608.73066065,1.96146440477477,-17.40722180637116,-0.1957905784933702,-129339125.7066513,-81353221.1467149,-2565758.618619673,29.64290087856698,-23.25822772027987,-1.893965007272126
2021-09-14,23.62,91.41,16.11,3.42,0.67,-45655.90355228351,-367668.2435112106,-10382.01735421026,1.042817279262774,-0.1449730574302159,-0.0888595964298609,-148686310.2999349,23251109.94338937,-687.5901861898601,-4.106412209172812,-29.32108026713186,0.0003436939038081,495758636.5337174,-361616175.6879174,-12820505.09872498,2.443535566155806,-17.47437067368856,-0.1953320364828679,-126764047.9823059,-83325128.96302408,-2728388.725578338,29.96116801295899,-22.38722570720266,-1.870369893756958
2021-09-15,23.5,91.51,16.13,2.69,0.67,44921.15392474167,-369246.2032484179,-17678.40537341245,1.043686255737029,0.1080137075922273,-0.0792290177125909,-149019467.6605703,20714644.0616705,-653.1800338793546,-3.605433449951164,-29.39200007369406,0.0004626007102537,495990566.4808189,-363128735.5466156,-12837366.81667602,2.926761988138722,-17.53711285192298,-0.1949502731973247,-124162563.6403506,-85221649.39644454,-2888915.540453397,30.254167833028,-21.51329454815725,-1.845282041682542
2021-09-16,23.54,91.48,16.17,2.62,0.66,132973.9833850094,-349299.2578757164,-23944.80543097047,0.9849929161276249,0.3507794303142016,-0.0651631050010796,-149309308.216466,18172413.37820317,-606.1097135841846,-3.103724559142792,-29.45454965109728,0.0006349814555335,496264376.7885718,-364646184.831445,-12854185.36015823,3.410485843962291,-17.58811641947176,-0.1943934742928732,-121536854.0949877,-87042566.8217456,-3047211.288349181,30.52195056510048,-20.63729882687641,-1.818729951848352
2021-09-17,23.87,91.45,15.69,2.21,0.65,213566.4931935331,-309335.6221325314,-28839.15098060675,0.872189068901301,0.5691757306468852,-0.0476501040501817,-149555772.4445609,15625134.90140351,-542.2590492190793,-2.601360941321096,-29.50886850705811,0.0008488278516587,496580007.0321184,-366167837.9577931,-12870959.64807038,3.89657926789147,-17.6330585440968,-0.1938513826754731,-118889093.5881434,-88787739.50852545,-3203150.843145505,30.76463081905962,-19.76008240691982,-1.790746262698609
2021-09-18,24.22,91.57,15.29,1.75,0.64,282375.6707137359,-251990.7148531109,-32112.72128269983,0.713887101813926,0.7513870948516779,-0.0278471528164641,-149758805.6470356,13073514.64488895,-458.6421302221715,-2.098380430627398,-29.55507008181959,0.001090079135567,496937591.1674185,-367692887.5583508,-12887682.05951639,4.380753327277574,-17.66885518276097,-0.1932822672997263,-116221443.9691637,-90457097.32958908,-3356612.038236365,30.9823792781446,-18.88245726867035,-1.761366653254333
2021-09-19,23.56,91.72,16.08,1.43,0.72,335929.2423387974,-180795.6386175342,-33620.67804526363,0.5210138401776776,0.8885831381612626,-0.0069858223087576,-149918355.1341364,10518250.24280613,-353.5353677324019,-1.594793539336841,-29.59323384453574,0.001343769803487,497337191.9177846,-369220771.0873269,-12904355.01775722,4.869146480691434,-17.6960648733259,-0.192615840333743,-113536050.2866016,-92050638.62340832,-3507475.879249368,31.17541227251014,-18.00519514975703,-1.730628678902621
2021-09-20,23.36,91.64,16.63,1.44,0.75,371764.0871327217,-99900.81702822787,-33324.38139506568,0.3058320214378158,0.9752945337873262,0.0137225195868211,-150034368.3669932,7960034.108150686,-226.5056604915299,-1.090595313058315,-29.62340074704725,0.0015951795896356,497778821.7599324,-370750566.4826158,-12920969.82948595,5.354254765795673,-17.71556546006865,-0.1920196887903822,-110835037.3557731,-93568426.47442795,-3655626.655431636,31.34397973678461,-17.12902254832701,-1.698570604474725
2021-09-21,23.07,91.56,15.89,2.5,0.71,388497.2779361624,-13781.13559088138,-31285.84048861558,0.080915224510664,1.009458202560651,0.0331723162045695,-150106792.159012,5399556.813970539,-78.34298082464375,-0.5857777497712952,-29.64557269632716,0.0018308738157237,498262500.8233875,-372281710.2494394,-12937532.53632866,5.841047680382689,-17.72583678908833,-0.1913819403003671,-108120507.4014646,-95010584.73180856,-3800951.953971088,31.48835259456625,-16.25461975064221,-1.665230346473042
2021-09-22,23.12,91.41,15.86,2.48,0.72,385811.221557833,73047.86694012466,-27655.56544154363,-0.1417912898073226,0.9921204073399896,0.0504291491145633,-150135572.9178262,2837510.338434386,89.08723272453062,-0.080341173621671,-29.65971618371895,0.0020394973433344,498788132.5809572,-373813541.5708511,-12954048.44279808,6.327870810557129,-17.73218998314701,-0.1909242761250445,-105394538.7585667,-96377294.126116,-3943342.59259861,31.60881117907963,-15.38262402119201,-1.630644661229533
2021-09-23,23.03,91.45,15.93,2.01,0.7,364366.4277451701,156275.4510405845,-22655.98174165761,-0.3516864152668354,0.9268633296802816,0.0647661700260969,-150120657.7633135,274590.8419719997,273.0456175381842,0.425697105718457,-29.66576927417303,0.0022122174243222,499355997.045038,-375345434.9508131,-12970518.86001217,6.816095425375406,-17.7271172482676,-0.1903655817564704,-102659185.466921,-97668788.8162486,-4082692.496690415,31.70563635932768,-14.51363615859626,-1.594848683714308
2021-09-24,23.78,91.51,16.29,1.81,0.7,325665.5108377472,231984.2819247677,-16563.04287539881,-0.5399180040064397,0.8190883757534284,0.0756697146542288,-150061996.2348151,-2288499.248197072,470.1423359226901,0.9322979134387408,-29.66365033636722,0.0023427920531737,499966029.1436698,-376876685.2520168,-12986948.86250883,7.306056274068467,-17.71642958269157,-0.1899273781386022,-99916477.47428232,-98885353.59178816,-4218898.552859664,31.77910443718761,-13.64822879825106,-1.557875840403761
2021-09-25,23.18,91.46,16.57,1.95,0.74,271896.1899412332,296776.5878548963,-9688.511870803792,-0.6994700600347118,0.6753124318170765,0.0828196584160461,-149959542.2501558,-4851049.914191705,676.5524060195312,1.439399189345285,-29.6532666153972,0.0024273313577367,500618389.7735231,-378406504.5826365,-13003338.02014384,7.794489194206877,-17.69574084409552,-0.1895039702166619,-97168421.11074837,-100027321.7993298,-4351860.469025247,31.82948589520268,-12.7869545634693,-1.519758068684411
2021-09-26,21.95,91.32,15.65,2.75,0.72,205778.2337352158,347844.9053584242,-2364.660896176443,-0.8250002219773503,0.5026061739376959,0.0860550579854974,-149813256.013344,-7412342.898771078,888.2016560286283,1.946918001785445,-29.63452107916786,0.0024638801383307,501313100.1167629,-379934298.0058244,-13019694.69102663,8.286993990342356,-17.66700441724737,-0.1890748566952851,-94416999.53228244,-101095073.9078218,-4481480.662179857,31.85704717000228,-11.93035249631164,-1.480526214694408
2021-09-27,22.83,91.19,15.55,3.8,0.7,130431.3451331975,383003.2769865011,5067.851421414758,-0.9125373583503982,0.3082473213829432,0.0853368308940736,-149623105.6644506,-9971651.539003983,1100.914065786637,2.454754261268,-29.60731665267009,0.0024519643559539,502050213.2288678,-381459100.2032526,-13036013.51941156,8.775949401196602,-17.62902976854198,-0.1887227336732362,-91664172.9275584,-102089036.5206294,-4607664.183058195,31.86205411700085,-11.07895188235582,-1.440210466813375
2021-09-28,21.58,91.39,14.73,3.51,0.7,49270.97949137338,400698.4877004581,12269.12168443325,-0.9591559952122244,0.0996035725681589,0.0807175139672283,-149389068.5866894,-12528240.84428023,1310.522881235927,2.962794715595116,-29.57155766091459,0.0023922235831168,502829687.6397775,-382980292.0282727,-13052303.98517838,9.266562350880132,-17.58162267228877,-0.1883686997373539,-88911878.40387325,-103009681.5968233,-4730318.675285339,31.84477574831381,-10.23327329023817,-1.398840702797571
2021-09-29,22.27,91.56,14.76,2.84,0.71,-34070.46222804974,400020.1743012466,18907.10402612746,-0.9627298723324618,-0.1157841026874614,0.0723252388549098,-149111132.4017839,-15081367.58976114,1512.956939238124,3.470915983631321,-29.52714883674302,0.0022862161673202,503651394.0542465,-384497115.5180397,-13068571.91993296,9.755708852417271,-17.52922531945232,-0.1882136331299549,-86162029.58392356,-103857525.6533199,-4849354.357534498,31.80548700113354,-9.393827182248287,-1.356446663820468
2021-09-30,23.26,91.63,14.98,1.32,0.7,-115807.5965109337,380724.7518751782,24664.10687573339,-0.9218469157985664,-0.3299767871554674,0.0603662475918137,-148789295.781567,-17630280.24362867,1704.319622734562,3.978985627968645,-29.47399260997653,0.0021364496506475,504515537.4159875,-386008931.622584,-13084821.69891831,10.24642259993994,-17.46488147670179,-0.1879573708524687,-83416516.04209398,-104633128.76677,-4964684.011241265,31.74446953693845,-8.561110812496306,-1.313057902884462
2021-10-01,23.7,91.57,16.48,1.58,0.69,-192068.0152871577,343281.930828313,29244.38184115074,-0.8359495738831699,-0.5343557202317311,0.0451477323311908,-148423569.2803921,-20174218.62145855,1880.981073142029,4.486860489614886,-29.41198570043691,0.0019466581427973,505421987.5497906,-387514933.722505,-13101057.06684923,10.73725670052614,-17.39437494130578,-0.1878368957514276,-80677202.7855281,-105337093.2690628,-5076222.953216203,31.66200979477292,-7.73560443524587,-1.2687034859151
2021-10-02,23.33,91.53,16.59,1.97,0.69,-258981.7209970367,288944.0204761069,32384.529820931,-0.7057422534159695,-0.7193993536971284,0.0271196299600404,-148013976.4493416,-22712413.26525639,2039.704622263089,4.994381777721377,-29.34101642630894,0.0017223100293843,506370842.5269179,-389014302.6683655,-13117277.94580886,11.22614251066227,-17.31262818231869,-0.1876945927914475,-77945930.04165106,-105970062.134531,-5183888.972161226,31.55839379169018,-6.917768235037117,-1.223411462145382
2021-10-03,23.14,91.54,15.89,2.12,0.73,-312817.4730420274,219826.4307814124,33868.12368805948,-0.5338637474383859,-0.8746768387597195,0.0069287163865376,-147560555.5169263,-25244084.6878781,2177.824449189007,5.501366940252894,-29.26096464119017,0.0014712651784716,507362000.8081025,-390506367.1739196,-13133491.48957148,11.71773315169257,-17.22303683925328,-0.1875648854504703,-75224513.63751218,-106532717.2001394,-5287602.212053217,31.43389869640141,-6.108041891861689,-1.177208184665946
2021-10-04,22.97,91.48,16.22,1.54,0.75,-350185.8657685811,138972.5750299721,33545.02736941628,-0.3257340639753789,-0.9892480667071816,-0.01453017146293,-147063361.8770225,-27768442.80833531,2293.480298094451,6.007599416397979,-29.17170660991771,0.0012043973013984,508395471.5696701,-391990116.2495978,-13149689.91515732,12.20482417422818,-17.12259259006204,-0.1874447646315298,-72514746.21236202,-107025777.5447078,-5387284.996529721,31.28878227695953,-5.306849091690274,-1.130117665457169
2021-10-05,23.05,91.45,16.64,1.41,0.77,-368315.3503485185,50360.32058716231,31354.12880446008,-0.0903438279300948,-1.052637088643873,-0.0360913949590815,-146522471.459453,-30284687.0985812,2385.893678300083,6.512819088206755,-29.07312685002701,0.0009358703449731,509471073.413888,-393464862.9155504,-13165879.74527958,12.69250341050382,-17.01263230700202,-0.187298241024477,-69818399.33952832,-107449998.5483394,-5482861.609824106,31.1232730401016,-4.514609009235845,-1.082161276049665
2021-10-06,22.78,91.33,16.57,1.58,0.75,-365380.5759304709,-41202.13441904831,27345.65596825648,0.1593973629977505,-1.05640199162239,-0.0563561430532013,-145937984.7324565,-32792008.0749804,2455.63900959678,7.016718092847044,-28.96513721942823,0.0006826814380307,510588578.3321538,-394929763.5658144,-13182061.25093231,13.17650054051152,-16.8965035855347,-0.1872867494025678,-67137226.30748919,-107806172.2658285,-5574258.080758058,30.93756572368124,-3.731755043597635,-1.033358181288464
2021-10-07,24.06,91.39,16.56,1.43,0.73,-340826.0120317364,-130333.5132204835,21696.7060795345,0.4071821252233294,-0.9960363403599368,-0.07381399074631,-145310030.6438614,-35289590.65144874,2504.832320593297,7.518947202125002,-28.84770003194229,0.0004631841093853,511748030.9763108,-396384172.0542248,-13198235.26013473,13.66129343155287,-16.76831894168342,-0.1871038777860381,-64472964.86760491,-108095129.6316148,-5661402.047154292,30.73182734891404,-2.958757588535785,-0.983726792488254
2021-10-08,23.33,91.49,17.42,1.85,0.77,-295597.505010231,-211494.9268756832,14712.72892285279,0.6349195153323919,-0.8726111197224706,-0.0870418831887576,-144638769.4394744,-37776619.41599138,2537.149302370846,8.019135485032969,-28.72084801921832,0.0002946707687563,512949170.4853967,-397827201.7160035,-13214396.91836542,14.14365971888974,-16.63349008855651,-0.18697851032905,-61827338.88766187,-108317744.5586005,-5744222.788838096,30.50621654826578,-2.196143655977405,-0.9332871609919318
2021-10-09,22.96,91.62,16.94,2.53,0.75,-232193.9425853427,-279510.0276779023,6810.098682781754,0.8251987532825777,-0.6934492330853355,-0.0949315297342865,-143924393.2913966,-40252285.18022291,2557.613597193733,8.516920293644143,-28.58469253755183,0.0001906099465927,514191941.9146995,-399258036.3360018,-13230539.18519759,14.62281507248289,-16.48679962198639,-0.1867111205300205,-59202057.84457429,-108474939.2810094,-5822651.48831939,30.26091320935895,-1.444504751360398,-0.8820637166398826
2021-10-10,22.77,91.58,16.36,2.18,0.75,-154494.3281783499,-330084.8265539207,-1519.476038317502,0.9638776221793068,-0.4714205614544555,-0.0968696440270633,-143167124.1930642,-42715791.52578637,2572.164424320683,9.01197876454088,-28.43941501392373,0.0001584563717269,515476042.3624227,-400675967.7457016,-13246660.25463921,15.10210089078978,-16.33302519864208,-0.1863930999476402,-56598813.6136741,-108567689.6658093,-5896621.710024752,29.996149627131,-0.7044879952317837,-0.8300874330738848
2021-10-11,23.23,91.44,16.4,1.47,0.77,-67387.15529931078,-360211.6110348188,-9755.740812751334,1.041946137232334,-0.2230475472222985,-0.092810356835514,-142367209.4477285,-45166359.94352918,2587.088138626888,9.504050514151333,-28.28524393943586,0.000198771068538,516801347.9824949,-402080022.2997801,-13262744.20976931,15.57523492739234,-16.16782303842559,-0.1859547219439852,-54019274.88192947,-108597029.089167,-5966070.013455592,29.71223284266011,0.0232272006169787,-0.7773966826969378
2021-10-12,22.59,91.44,16.28,1.51,0.78,23710.26898598816,-368381.7686679397,-17397.68782322964,1.056176834137981,0.0338880123306906,-0.0832289562561909,-141524915.8154051,-47603232.65177909,2608.437581993639,9.99294559002474,-28.12242580208006,0.0003057832585611,518167464.975807,-403469532.3246102,-13278790.18491292,16.04692876262171,-15.9943346876284,-0.1854397133640626,-51465080.2507472,-108564049.9649006,-6030936.576384477,29.40955223072604,0.7379585104219958,-0.7240366495073938
2021-10-13,22.56,91.41,16.24,2.37,0.75,113337.4222029357,-354598.392938669,-24003.48007655844,1.008644584247624,0.2824790102864973,-0.0689949836853948,-140640523.5957542,-50025672.98284483,2641.547017972916,10.47853868523031,-27.95119916790634,0.0004689320428479,519574017.6854726,-404843697.9618686,-13294792.24071136,16.5124197452216,-15.81487010878684,-0.1849995326118599,-48937831.30644049,-108469902.8146887,-6091165.720271789,29.08857334332784,1.439046915929016,-0.6700577618351187
2021-10-14,23.36,91.35,16.18,1.54,0.79,196402.0884902327,-320233.0286524013,-29217.9536208926,0.9055829961217176,0.5081298125115629,-0.0512204552203769,-139714321.6068364,-52432963.87663235,2690.697975426912,10.96075529118729,-27.77177723323897,0.0006747102960158,521020855.6031903,-406201998.7873206,-13310750.6601589,16.97771967340039,-15.62515711834161,-0.1843882021402674,-46439086.6189246,-108315793.4195694,-6146706.282549456,28.74982368450458,2.12587444929105,-0.6155138225538765
2021-10-15,23.4,91.11,17.03,0.79,0.81,268483.0870892488,-267790.8461336644,-32787.53798821408,0.7560815489608749,0.6992601359318285,-0.0311253265055556,-138746603.4816155,-54824405.26241378,2758.937942948192,11.43955591520101,-27.58433928055451,0.000908299080029,522507610.3475317,-407543622.9173573,-13326659.3394857,17.43847640220929,-15.42983891544625,-0.1838557160970717,-43970357.09112646,-108102978.8344258,-6197511.833803572,28.3938765427776,2.797873024606528,-0.5604603484683796
2021-10-16,23.58,91.07,17.41,1.62,0.8,326025.7322590955,-200639.6214365241,-34564.98893867743,0.5709379564368409,0.8474817719644792,-0.0099370624658247,-137737665.2636585,-57199311.0014681,2848.022830098867,11.91492218474203,-27.38902853779045,0.0011547877477795,524034118.8126567,-408867902.4575602,-13342515.52808774,17.89569451098784,-15.22382451242228,-0.1832138069901532,-41533102.64116687,-107832762.9388499,-6243540.768913627,28.02133670330182,3.454526858151363,-0.5049533237142566
2021-10-17,22.22,91.26,16.66,1.67,0.78,366448.9051095757,-122737.221552854,-34506.87405272317,0.3617612183403415,0.9474925558507372,0.0111780576678619,-136687804.072551,-59557005.81204616,2958.447474092245,12.38684599864301,-27.185953471418,0.0014000085368035,525599977.5741688,-410174210.8967821,-13358321.95802048,18.35155472065367,-15.01259735003565,-0.1826257413143724,-39128729.98844087,-107506491.946525,-6284756.307844542,27.63282919996212,4.09537144677632,-0.4490483383809736
2021-10-18,23.13,91.5,16.9,2.3,0.77,388184.3130326738,-38374.11984226955,-32666.14172104542,0.1402869140509521,0.9968533100026824,0.0311617815002479,-135597317.5889386,-61896822.37729181,3089.5358822532,12.85532125845294,-26.97519049960736,0.0016311057281033,527205043.4932157,-411461715.7647758,-13374070.27127421,18.80135410740017,-14.79036378074351,-0.1819661960082311,-36758591.2941021,-107125550.0744652,-6321126.434376895,27.22899064079972,4.719991117954257,-0.3927999922969505
2021-10-19,22.87,91.74,15.99,1.32,0.78,390663.0727707614,48062.45507674137,-29181.26251496436,-0.0821685825546429,0.9957143962062498,0.0490974423017431,-134466504.1751366,-64218098.71619537,3239.57312790677,13.32033728933905,-26.75678731596363,0.0018369435069942,528848853.7618685,-412729814.1248477,-13389766.73052028,19.24913860397156,-14.56145096045743,-0.1813473729233221,-34423983.47247893,-106691355.4529081,-6352623.790834866,26.8104622162109,5.328015960836703,-0.3362614598496745
2021-10-20,23.16,91.85,16.65,1.33,0.77,374259.3103004718,132298.7754927838,-24262.8925192389,-0.295161258823313,0.9464944044092436,0.0642339708860296,-133295663.5134289,-66520175.86558042,3405.967366047204,13.78187338767612,-26.53076679334939,0.0020083978726077,530531030.1425005,-413977772.120672,-13405412.64658657,19.6900146521817,-14.32656985387097,-0.18087424116852,-32126148.0561287,-106205356.3245973,-6379225.540322669,26.37788382720235,5.919118168603215,-0.2794841705065627
2021-10-21,22.99,91.88,17.05,1.04,0.79,340198.3906495962,210354.5282534889,-18178.8811096385,-0.4894822434898528,0.8534977976069746,0.0759999158507723,-132085097.6694418,-68802395.93068391,3585.431980539113,14.23989446787234,-26.29713162814104,0.002138527178781,532251351.4011936,-415205160.6792927,-13421017.9068903,20.13095859594202,-14.08294693847914,-0.1803403425109735,-29866271.52247253,-105669027.5917667,-6400913.206437871,25.93188930645426,6.493007631633384,-0.2225176104714768
2021-10-22,23.17,91.9,16.68,1.36,0.77,290438.6218455138,278687.1791453307,-11238.56912064289,-0.657403723846723,0.7224781127070893,0.0840055735996678,-130835112.4730488,-71064100.56750095,3774.176369067281,14.69434812994924,-26.05586964500783,0.0022225981926506,534009463.1094652,-416411196.1172114,-13436582.23932487,20.56651354313394,-13.83379507380565,-0.1799570327335545,-27645485.97502708,-105083867.7747569,-6417672.50193397,25.47310305371833,7.049426861305382,-0.165409268584606
2021-10-23,22.89,91.96,16.33,1.51,0.78,227537.780467104,334297.5143193176,-3777.445860984342,-0.7927814141041005,0.5601847569756753,0.0880326797635295,-129546019.078877,-73304629.93658859,3968.092382498085,15.14516347053208,-25.80695930014415,0.0022579609955251,535805173.2289453,-417595281.3592566,-13452110.50923917,20.99909018754269,-13.57436067103692,-0.1795212413260669,-25464870.04184701,-104451396.4227293,-6429493.159296431,25.00213840840076,7.588145706333785,-0.108204733157359
2021-10-24,22.46,91.97,15.55,0.97,0.79,154517.1876588501,374797.421663181,3856.838754801342,-0.8910111612778868,0.3739527320497355,0.0880139941645942,-128218135.5517258,-75523322.11534698,4162.924310486764,15.59225166629112,-25.55037466222192,0.0022438010387126,537638049.5319622,-418756779.6416417,-13467609.52432898,21.42926289987754,-13.31031510354602,-0.1792181085867419,-23325449.837026,-103773151.9642792,-6436368.77532056,24.51959778842986,8.108956582295608,-0.0509479114260784
2021-10-25,22.13,91.8,15.63,1.72,0.76,74734.82662364689,398446.2712910937,11316.43724487288,-0.9488709528696776,0.1713948435423583,0.084007864100962,-126851788.337276,-77719512.89145571,4354.414271324873,16.0355079497322,-25.2860891474795,0.0021808301269086,539507955.4580498,-419894915.0813061,-13483075.86124617,21.85391616889788,-13.0347934042717,-0.1788464335585935,-21228199.84616321,-103050689.9214159,-6438296.677813709,24.0260742153538,8.611670937805364,0.0063186901496004
2021-10-26,22.41,91.71,15.6,1.39,0.76,-8225.008748394623,404166.6840047587,18263.08775051028,-0.9643078739508814,-0.0397632112130925,0.0761743375662338,-125447313.5270987,-79892535.80632259,4538.421117581427,16.47481425365,-25.01407751815827,0.0020709961770108,541414379.6442921,-421009050.510059,-13498517.20359024,22.27582921437292,-12.7530951359269,-0.1785611936623273,-19174043.64533231,-102285581.3565692,-6435277.816290699,23.5221535020232,9.09611744796927,0.0635537045919374
2021-10-27,21.92,91.73,14.95,1.84,0.75,-90643.95116564016,391552.7243459735,24376.13922532185,-0.9362448872497092,-0.2516941906443528,0.0647593789885994,-124005057.8987539,-82041722.29008892,4711.017978485674,16.91004161440536,-24.73431601438745,0.0019172913761664,543356935.5133717,-422098440.7723533,-13513935.56712019,22.69017896658059,-12.46442264576358,-0.1784015759210584,-17163854.43486698,-101479411.394985,-6427316.671521582,23.00841619306212,9.562142064829366,0.1207167417357145
2021-10-28,21.65,91.76,14.46,1.89,0.74,-168748.7735482234,360883.0874390516,29359.76371123274,-0.8644853200596895,-0.4563486404681341,0.0500926035189709,-122525379.7928612,-84166401.73540813,4868.579918432981,17.34105138766268,-24.44678088125517,0.0017237245581469,545335303.1317524,-423162657.2750025,-13529342.37419429,23.10427546004289,-12.16776581195256,-0.1782071305931074,-15198455.45036292,-100633777.6705619,-6414421.17243322,22.48543831181254,10.00960966284382,0.1777683899994358
2021-10-29,21.39,91.85,15.1,2.08,0.75,-238789.2166293304,313148.5803675235,32950.69315939638,-0.7497875644920159,-0.6452566430357043,0.0326020847980261,-121008649.9685743,-86265901.39691886,5007.87795977667,17.76769439559253,-24.15144595234107,0.0014955010084207,547349111.1406559,-424200884.4240828,-13544735.40129295,23.51178611348824,-11.86474304732232,-0.1781336095799499,-13278620.39284442,-99750288.58290432,-6396602.604097545,21.95379003282077,10.43840661789053,0.2346704258010521
2021-10-30,22.05,91.91,15.75,2.51,0.76,-297131.8202653807,250096.9227803614,34928.01498185561,-0.594168793299295,-0.8093441409480615,0.012847025686406,-119455252.648785,-88339546.07957883,5126.198109850287,18.18980729107728,-23.84828040930321,0.0012394193104174,549398081.8047899,-425212531.521276,-13560119.11694163,23.91621925123098,-11.5514223898736,-0.1779818195274965,-11405074.08992924,-98830561.32963532,-6373875.488148041,21.41403156548627,10.84844319994524,0.2913862402216685
2021-10-31,22.04,91.85,15.88,2.16,0.74,-340391.0446581168,174287.9636901266,35126.44597828775,-0.4014645672712757,-0.9389030504759478,-0.0084355863232281,-117865587.0137232,-90386657.69963804,5221.502642337233,18.60720581239445,-23.53724840886654,0.000964438133316,551481706.6310531,-426196900.5074496,-13575496.55987322,24.31642239832176,-11.23333767064073,-0.1779479841413441,-9578493.647157043,-97876219.7986464,-6346257.418357313,20.86670592245746,11.23965408781785,0.3478814358055971
2021-11-01,21.71,91.76,15.83,2.22,0.75,-365618.5769321032,89138.18647095152,33453.85168881618,-0.1780996107545816,-1.023903833325895,-0.030282222168558,-116240069.396867,-92406554.97485124,5292.642956070602,19.01967547185871,-23.21831286938819,0.0006822686011265,553599777.3833425,-427153237.1397809,-13590862.37556148,24.7109510621512,-10.90312340662114,-0.1777731051682245,-7799510.343886405,-96888892.57780688,-6313768.842036188,20.31232911639775,11.61199471349232,0.4041244491213343
2021-11-02,21.42,91.75,15.31,3.19,0.75,-370562.5525359233,-1084.103670422062,29912.26809078309,0.0661091144402224,-1.054856015688933,-0.0514754980567949,-114579136.3256959,-94398553.71286891,5339.614987425506,19.42696185193256,-22.89144591347771,0.0004077061830471,555751668.7275487,-428080834.5087678,-13606218.39682701,25.10094253163701,-10.56682885313673,-0.1776492578430409,-6068712.416768596,-95870211.5520193,-6276432.796263568,19.75137995881409,11.96543093930841,0.460086913004992
2021-11-03,21.73,91.76,15.46,2.41,0.74,-353985.0495952178,-91366.52848668412,24619.12396527862,0.3174836532101377,-1.024333627808205,-0.0705732528185105,-112883248.2658294,-96361968.34913528,5363.817066565156,19.82876496376622,-22.55664738767842,0.0001582774896426,557936900.0581412,-428978925.9963394,-13621560.87984151,25.48191843472754,-10.22241832123886,-0.1775491502978848,-4386648.589797929,-94821811.7399184,-6234274.639043368,19.18429391605536,12.29992064677599,0.5157433338629493
2021-11-04,22.05,91.74,15.83,1.81,0.79,-315987.2997221388,-176216.7526509175,17822.20503113243,0.5588639345239783,-0.9290101795443392,-0.0860289613371975,-111152893.4542147,-98296115.3833146,5368.231744833291,20.22474390557577,-22.21396957094836,-4.722263429179918e-05,560154957.030434,-429847066.0888209,-13636895.54048607,25.86092109260208,-9.87087851148465,-0.1773666997344914,-2753831.737053946,-93745333.0202232,-6187321.853848543,18.61146726008645,12.61538912494759,0.5710696594003792
2021-11-05,22.22,91.7,15.54,0.9,0.79,-258249.1292595609,-250104.9130031224,9899.788875683022,0.7712564594250124,-0.7716165075092012,-0.0964121097507516,-109388590.6853886,-100200318.9806971,5357.427457481623,20.61453695111224,-21.86354094343988,-0.0001914085512364,562405350.7268262,-430684433.1779771,-13652211.71342957,26.23107608874643,-9.512328042369182,-0.1771897107019726,-1170741.542583793,-92642424.01521428,-6135604.031677853,18.03327664450507,12.91170538662064,0.6260406319327263
2021-11-06,21.69,91.64,15.71,1.6,0.77,-184071.006476729,-308038.9988170926,1338.85500097202,0.9366824174333442,-0.5618999445061273,-0.1006824024921074,-107590889.6943908,-102073918.1871928,5337.293807759881,20.99779621323028,-21.50557781876007,-0.0002616353837439,564687600.2544799,-431490476.9692395,-13667506.70715064,26.59666186914883,-9.144296863119088,-0.1768434673402819,362175.1985859424,-91514747.5809751,-6079153.11682985,17.45011325102603,13.18867060898249,0.680626487685223
